SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
76.5999984741211,1.773,2,76.6,8.487,0.0001,1235.551,1.2278,6.1943,1517.06,0.8698,1001-1-A-1-2,A,2.0
77.0999984741211,1.778,2,77.1,8.492,0.0001,1223.807,1.2329,6.1893,1508.867,0.8669,1001-1-A-1-2,A,2.0
77.5999984741211,1.783,2,77.6,8.511,0.0001,1213.949,1.2219,6.242,1483.344,0.8732,1001-1-A-1-2,A,2.0
78.0999984741211,1.788,2,78.1,8.518,0.0001,1209.599,1.1677,6.549,1412.425,0.9042,1001-1-A-1-2,A,2.0
78.5999984741211,1.793,2,78.6,8.523,0.0001,1203.474,1.1539,6.5841,1388.636,0.9121,1001-1-A-1-2,A,2.0
79.0999984741211,1.798,2,79.1,8.528,0.0001,1198.258,1.1788,6.4658,1412.553,0.8978,1001-1-A-1-2,A,2.0
79.5999984741211,1.803,2,79.6,8.529,0.0001,1193.034,1.2112,6.2599,1445.044,0.8793,1001-1-A-1-2,A,2.0
80.0999984741211,1.808,2,80.1,8.544,0.0001,1188.978,1.2325,6.0913,1465.466,0.8671,1001-1-A-1-2,A,2.0
80.5999984741211,1.813,2,80.6,8.551,0.0,1177.337,1.2383,6.0144,1457.843,0.8639,1001-1-A-1-2,A,2.0
81.0999984741211,1.818,2,81.1,8.555,0.0,1180,1.2245,6.0386,1444.927,0.8717,1001-1-A-1-2,A,2.0
81.5999984741211,1.823,2,81.6,8.555,0.0,1175.46,1.1964,6.1805,1406.325,0.8878,1001-1-A-1-2,A,2.0
82.0999984741211,1.828,2,82.1,8.549,0.0,1183.58,1.1631,6.3697,1376.677,0.9068,1001-1-A-1-2,A,2.0
82.5999984741211,1.833,2,82.6,8.55,0.0,1184.703,1.1992,6.1452,1420.691,0.8862,1001-1-A-1-2,A,2.0
83.0999984741211,1.838,2,83.1,8.625,0.0,1052.471,1.2088,5.9494,1272.233,0.8807,1001-1-A-1-2,A,2.0
83.5999984741211,1.843,2,83.6,8.744,0.0,949.7122,1.1976,5.7751,1137.375,0.8871,1001-1-A-1-2,A,2.0
84.0999984741211,1.848,2,84.1,8.823,0.0,974.9171,1.1934,5.6237,1163.491,0.8895,1001-1-A-1-2,A,2.0
84.5999984741211,1.853,2,84.6,8.803,0.0,1223.829,1.2224,5.5857,1496.012,0.8729,1001-1-A-1-2,A,2.0
85.0999984741211,1.858,2,85.1,8.814,0.0,711.0358,1.2325,5.5208,876.351,0.8671,1001-1-A-1-2,A,2.0
85.5999984741211,1.863,2,85.6,8.928,0.0,895.3069,1.2101,5.4259,1083.449,0.8799,1001-1-A-1-2,A,2.0
86.0999984741211,1.868,2,86.1,9.04,0.0,1141.414,1.2377,5.0951,1412.784,0.8641,1001-1-A-1-2,A,2.0
86.5999984741211,1.873,2,86.6,9.102,0.0,899.9407,1.2773,4.7393,1149.474,0.8416,1001-1-A-1-2,A,2.0
87.0999984741211,1.878,2,87.1,9.091,0.0,1522.781,1.2519,4.7139,1906.407,0.856,1001-1-A-1-2,A,2.0
87.5999984741211,1.883,2,87.6,9.054,0.0,1241.294,1.274,4.4359,1581.468,0.8434,1001-1-A-1-2,A,2.0
88.0999984741211,1.888,2,88.1,9.054,0.0,954.9625,1.3634,3.8897,1302.014,0.7923,1001-1-A-1-2,A,2.0
88.5999984741211,1.893,2,88.6,9.02,0.0001,1309.714,1.3664,3.5862,1789.579,0.7906,1001-1-A-1-2,A,2.0
89.0999984741211,1.898,2,89.1,8.972,0.0002,1478.089,1.3199,3.2798,1950.941,0.8172,1001-1-A-1-2,A,2.0
89.5999984741211,1.903,2,89.6,8.941,0.0003,1410.475,1.0859,3.3307,1531.635,0.9509,1001-1-A-1-2,A,2.0
